"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","custom_design","page_layout","options_container","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","gift_wrapping_available","color","status","visibility","tax_class_id","occasion","apparel_type","sleeve_length","fit","size","length","gender","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","price","special_price","weight","msrp","gift_wrapping_price","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","image_label","small_image_label","thumbnail_label","is_recurring","material","luggage_size","luggage_travel_style","bag_luggage_type","accessories_size","luggage_style","accessories_type","shoe_size","shoe_type","gendered","width","bedding_pattern","homeware_style","bed_bath_type","decor_type","home_decor_type","camera_type","camera_megapixels","electronic_type","cost","price_type","sku_type","weight_type","price_view","shipment_type","samples_title","links_title","links_purchased_separately","links_exist","format","books_music_type","author_artist","genre","style","necklace_length","jewelry_type","recurring_profile","pot_size","pot_material","pot_type","pot_manufacture","induction_cooker"
"admin","base","Clothing","simple","14,16","mtk011","0","Lexington Cardigan Sweater","","","/m/t/mtk009t_3.jpg","/m/t/mtk009t_3.jpg","/m/t/mtk009t_3.jpg","","lexington-cardigan-sweater","lexington-cardigan-sweater-535.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Evening","Knits","Long Sleeve","Slim","L","","Male","V-neck cardigan. Mother of pearl front button closure. Two dart pockets. Ribbed cuff and hem. 100% cotton. Hand wash.","A lean, raglan sleeve cardigan with cosmopolitan appeal.","","","","","2013-03-01 00:00:00","","","","240.0000","","1.0000","","","24.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Lexington Cardigan Sweater","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","16","mtk012","0","Core Striped Sport Shirt","","","/m/t/mtk012t_3.jpg","/m/t/mtk012t_3.jpg","/m/t/mtk012t_3.jpg","","core-striped-sport-shirt","core-striped-sport-shirt.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Polos","Short Sleeve","Regular","S","","Male","Slim fit. Two chest pockets. Silver grommet detail. Grinding and nicking at hems. 100% cotton. ","This grommet closure sports shirt is wrinkle free straight from the dryer. ","","","","","2013-03-01 00:00:00","","","","125.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Core Striped Sport Shirt","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","16","mtk013","0","Core Striped Sport Shirt","","","/m/t/mtk012t_2.jpg","/m/t/mtk012t_2.jpg","/m/t/mtk012t_2.jpg","","core-striped-sport-shirt","core-striped-sport-shirt-522.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Polos","Short Sleeve","Regular","M","","Male","Slim fit. Two chest pockets. Silver grommet detail. Grinding and nicking at hems. 100% cotton. ","This grommet closure sports shirt is wrinkle free straight from the dryer. ","","","","","2013-03-01 00:00:00","","","","125.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Core Striped Sport Shirt","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","16","mtk014","0","Core Striped Sport Shirt","","","/m/t/mtk012t_1.jpg","/m/t/mtk012t_1.jpg","/m/t/mtk012t_1.jpg","","core-striped-sport-shirt","core-striped-sport-shirt-523.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Polos","","Regular","L","","Male","Slim fit. Two chest pockets. Silver grommet detail. Grinding and nicking at hems. 100% cotton. ","This grommet closure sports shirt is wrinkle free straight from the dryer. ","","","","","2013-03-01 00:00:00","","","","125.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Core Striped Sport Shirt","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd003","0","Bowery Chino Pants","","","/m/p/mpd003t_2.jpg","/m/p/mpd003t_2.jpg","/m/p/mpd003t_2.jpg","","bowery-chino-pants","bowery-chino-pants.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","Casual","Pants","","Regular","30","","Male","Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.","The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","18.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Bowery Chino Pants","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd004","0","Bowery Chino Pants","","","/m/p/mpd003t_3.jpg","/m/p/mpd003t_3.jpg","/m/p/mpd003t_3.jpg","","bowery-chino-pants","bowery-chino-pants-511.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","Casual","Pants","","Regular","32","","Male","Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.","The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","15.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Bowery Chino Pants","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd005","0","Bowery Chino Pants","","","/m/p/mpd003t_4.jpg","/m/p/mpd003t_4.jpg","/m/p/mpd003t_4.jpg","","bowery-chino-pants","bowery-chino-pants-512.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","Casual","Pants","","Regular","34","","Male","Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.","The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Bowery Chino Pants","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd006","0","The Essential Boot Cut Jean","","","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","","the-essential-boot-cut-jean","the-essential-boot-cut-jean.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Denim","","Boot cut","30","","Male","Lightly faded cotton denim. Sits below waist. Slim through hip and thigh. 15"" leg opening. Zip fly. Machine wash. ","The new standard in denim, this jean is the rightful favorite among our designers. Made from lightly distressed denim to achieve that perfectly broken-in feel.","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","The Essential Boot Cut Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd007","0","The Essential Boot Cut Jean","","","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","","the-essential-boot-cut-jean","the-essential-boot-cut-jean-458.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Denim","","Boot cut","31","","Male","Lightly faded cotton denim. Sits below waist. Slim through hip and thigh. 15"" leg opening. Zip fly. Machine wash. ","The new standard in denim, this jean is the rightful favorite among our designers. Made from lightly distressed denim to achieve that perfectly broken-in feel.","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","The Essential Boot Cut Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd008","0","The Essential Boot Cut Jean","","","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","","the-essential-boot-cut-jean","the-essential-boot-cut-jean-459.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Denim","","Boot cut","32","","Male","Lightly faded cotton denim. Sits below waist. Slim through hip and thigh. 15"" leg opening. Zip fly. Machine wash. ","The new standard in denim, this jean is the rightful favorite among our designers. Made from lightly distressed denim to achieve that perfectly broken-in feel.","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","The Essential Boot Cut Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd009","0","The Essential Boot Cut Jean","","","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","","the-essential-boot-cut-jean","the-essential-boot-cut-jean-460.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Denim","","Boot cut","33","","Male","Lightly faded cotton denim. Sits below waist. Slim through hip and thigh. 15"" leg opening. Zip fly. Machine wash. ","The new standard in denim, this jean is the rightful favorite among our designers. Made from lightly distressed denim to achieve that perfectly broken-in feel.","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","The Essential Boot Cut Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd010","0","The Essential Boot Cut Jean","","","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","","the-essential-boot-cut-jean","the-essential-boot-cut-jean-461.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Denim","","Boot cut","34","","Male","Lightly faded cotton denim. Sits below waist. Slim through hip and thigh. 15"" leg opening. Zip fly. Machine wash. ","The new standard in denim, this jean is the rightful favorite among our designers. Made from lightly distressed denim to achieve that perfectly broken-in feel.","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","The Essential Boot Cut Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd011","0","The Essential Boot Cut Jean","","","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","/m/p/mpd006t_1.jpg","","the-essential-boot-cut-jean","the-essential-boot-cut-jean-462.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","Casual","Denim","","Boot cut","36","","Male","Lightly faded cotton denim. Sits below waist. Slim through hip and thigh. 15"" leg opening. Zip fly. Machine wash. ","The new standard in denim, this jean is the rightful favorite among our designers. Made from lightly distressed denim to achieve that perfectly broken-in feel.","","","","","2013-03-01 00:00:00","","","","140.0000","","1.0000","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","The Essential Boot Cut Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd012","0","Flat Front  Trouser","","","/m/p/mpd012t_1.jpg","/m/p/mpd012t_1.jpg","/m/p/mpd012t_1.jpg","","flat-front-trouser","flat-front-trouser.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Silver","Enabled","Not Visible Individually","Taxable Goods","Career","Pants","","Slim","30","","Male","Flat front trouser. Slim through the hip thigh and ankle. Zip fly. Lined. 100% wool. Dry clean.","Thanks to its timeless versatility, these flat front trousers are perfectly suited to wear wherever and still stand apart.","","","","","2013-03-01 00:00:00","","","","195.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Flat Front  Trouser","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","simple","17","mpd013","0","Flat Front  Trouser","","","/m/p/mpd012t_2.jpg","/m/p/mpd012t_2.jpg","/m/p/mpd012t_2.jpg","","flat-front-trouser","flat-front-trouser-459.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Silver","Enabled","Not Visible Individually","Taxable Goods","Career","Pants","","Slim","31","","Male","Flat front trouser. Slim through the hip thigh and ankle. Zip fly. Lined. 100% wool. Dry clean.","Thanks to its timeless versatility, these flat front trousers are perfectly suited to wear wherever and still stand apart.","","","","","2013-03-01 00:00:00","","","","195.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Flat Front  Trouser","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
